#
# Items Section...Format:
#    <group>, <subgroup>, <base cost>, <picture>, <name>
#
# The items' picture can be set to 0xffff if it is not known or if there
# are multiple pictures for it. Pictures are defined in more detail later
# on.
#
[items]
     0
     0,   0, 10,   0x7f2f, Indulcet
	 0x01, 0x0C, 15600, Cast Held: Resist Fire
	 0x01, 0x0D, 15600, Cast Held: Resist Shock
	 0x01, 0x0E, 4700,  Cast Held: Fireball
	 0x01, 0x0F, 10200, Cast Held: Cure Poison
	 0x01, 0x10, 9900,  Cast Held: Ice Bolt
	 0x01, 0x11, 10400, Cast Held: Shield
	 0x01, 0x13, 17400, Cast Held: Wizard Lock
	 0x01, 0x12, 9000,  Cast Held: Open
	 0x01, 0x14, 14200, Cast Held: Ice Storm
	 0x01, 0x16, 19800, Cast Held: Spell Shield
	 0x01, 0x17, 15300, Cast Held: Silence
	 0x01, 0x18, 9200,  Cast Held: Troll's Blood
	 0x01, 0x19, 8400,  Cast Held: Fire Storm
	 0x01, 0x1A, 16500, Cast Held: Resist Poison
	 0x01, 0x1B, 13000, Cast Held: Spell Drain
	 0x01, 0x1C, 22400, Cast Held: Far Silence
	 0x01, 0x1D, 10200, Cast Held: Toxic Cloud
	 0x01, 0x1E, 19300, Cast Held: Shalidor's Mirror
	 0x01, 0x1F, 7600,  Cast Held: Lightning
	 0x01, 0x20, 17500, Cast Held: God's Fire
	 0x01, 0x21, 10200, Cast Held: Wildfire
	 0x01, 0x22, 16100, Cast Held: Wizard Rend
	 0x01, 0x23, 21400, Cast Held: Medusa's Gaze
	 0x01, 0x24, 30300, Cast Held: Force Bolt
	 0x01, 0x25, 2400,  Cast Held: Slowfalling
	 0x01, 0x27, 12300, Cast Held: Spell Resistance
	 0x01, 0x28, 1300,  Cast Held: Stamina
	 0x01, 0x29, 1700,  Cast Held: Water Walking
	 0x01, 0x2A, 1700,  Cast Held: Water Breathing
	 0x01, 0x2C, 2100,  Cast Held: Chameleon
	 0x01, 0x2D, 1500,  Cast Held: Shadow Form
	 0x01, 0x2E, 17200, Cast Held: Spell Reflection
	 0x01, 0x2F, 20000, Cast Used: Spell Absorb?
	 0x01, 0x31, 15900, Cast Held: Tongues
	 0x01, 0x32, 16200, Cast Held: Paralysis
	 0x01, 0x34, 13800, Cast Held: Vampiric Touch
	 0x01, 0x35, 7800,  Cast Held: Hand of Sleep
	 0x01, 0x36, 9300,  Cast Held: Magicka Leech
	 0x01, 0x37, 42300, Cast Held: Sphere of Negation
	 0x01, 0x38, 18300, Cast Held: Hand of Decay
	 0x01, 0x3C, 9300,  Cast Held: Balyna's Antidote
	 0x01, 0x40, 3600,  Cast Held: Heal
	 0x01, 0x43, 12600, Cast Held: Energy Leech
	 0x01, 0x52, 10200, Cast Held: Orc Strength
	 0x01, 0x53, 12000, Cast Held: Wisdom
	 0x01, 0x54, 12000, Cast Held: Iron Will
	 0x01, 0x55, 12000, Cast Held: Nimbleness
	 0x01, 0x56, 12000, Cast Held: Feet of Notorgo
	 0x01, 0x57, 12000, Cast Held: Fortitude
	 0x01, 0x58, 12000, Cast Held: Charisma
	 0x01, 0x59, 12000, Cast Held: Jack of Trades
	 0x01, 0x5E, 4800,  Cast Held: Recall
	 0x02, 0x04, 3300,  Cast Strikes: Levitate
	 0x02, 0x05, 2500,  Cast Strikes: Light
	 0x02, 0x06, 5400,  Cast Strikes: Invisibility
	 0x02, 0x07, 4800,  Cast Strikes: Wizard's Fire
	 0x02, 0x08, 3800,  Cast Strikes: Shock
	 0x02, 0x09, 4800,  Cast Strikes: Strength Leech
	 0x02, 0x0A, 16500, Cast Strikes: Free Action
	 0x02, 0x0B, 15600, Cast Strikes: Resist Cold
	 0x02, 0x0C, 15600, Cast Strikes: Resist Fire
	 0x02, 0x0D, 15600, Cast Strikes: Resist Shock
	 0x02, 0x0E, 4700,  Cast Strikes: Fireball
	 0x02, 0x0F, 10200, Cast Strikes: Cure Poison
	 0x02, 0x10, 9900,  Cast Strikes: Ice Bolt
	 0x02, 0x11, 10400, Cast Strikes: Shield
	 0x02, 0x13, 17400, Cast Strikes: Wizard Lock
	 0x02, 0x12, 9000,  Cast Strikes: Open
	 0x02, 0x14, 14200, Cast Strikes: Ice Storm
	 0x02, 0x16, 19800, Cast Strikes: Spell Shield
	 0x02, 0x17, 15300, Cast Strikes: Silence
	 0x02, 0x18, 9200,  Cast Strikes: Troll's Blood
	 0x02, 0x19, 8400,  Cast Strikes: Fire Storm
	 0x02, 0x1A, 16500, Cast Strikes: Resist Poison
	 0x02, 0x1B, 13000, Cast Strikes: Spell Drain
	 0x02, 0x1C, 22400, Cast Strikes: Far Silence
	 0x02, 0x1D, 10200, Cast Strikes: Toxic Cloud
	 0x02, 0x1E, 19300, Cast Strikes: Shalidor's Mirror
	 0x02, 0x1F, 7600,  Cast Strikes: Lightning
	 0x02, 0x20, 17500, Cast Strikes: God's Fire
	 0x02, 0x21, 10200, Cast Strikes: Wildfire
	 0x02, 0x22, 16100, Cast Strikes: Wizard Rend
	 0x02, 0x23, 21400, Cast Strikes: Medusa's Gaze
	 0x02, 0x24, 30300, Cast Strikes: Force Bolt
	 0x02, 0x25, 2400,  Cast Strikes: Slowfalling
	 0x02, 0x27, 12300, Cast Strikes: Spell Resistance
	 0x02, 0x28, 1300,  Cast Strikes: Stamina
	 0x02, 0x29, 1700,  Cast Strikes: Water Walking
	 0x02, 0x2A, 1700,  Cast Strikes: Water Breathing
	 0x02, 0x2C, 2100,  Cast Strikes: Chameleon
	 0x02, 0x2D, 1500,  Cast Strikes: Shadow Form
	 0x02, 0x2E, 17200, Cast Strikes: Spell Reflection
	 0x02, 0x2F, 20000, Cast Strikes: Spell Absorb?
	 0x02, 0x31, 15900, Cast Strikes: Tongues
	 0x02, 0x32, 16200, Cast Strikes: Paralysis
	 0x02, 0x34, 13800, Cast Strikes: Vampiric Touch
	 0x02, 0x35, 7800,  Cast Strikes: Hand of Sleep
	 0x02, 0x36, 9300,  Cast Strikes: Magicka Leech
	 0x02, 0x37, 42300, Cast Strikes: Sphere of Negation
	 0x02, 0x38, 18300, Cast Strikes: Hand of Decay
	 0x02, 0x3C, 9300,  Cast Strikes: Balyna's Antidote
	 0x02, 0x40, 3600,  Cast Strikes: Heal
	 0x02, 0x43, 12600, Cast Strikes: Energy Leech
	 0x02, 0x52, 10200, Cast Strikes: Orc Strength
	 0x02, 0x53, 12000, Cast Strikes: Wisdom
	 0x02, 0x54, 12000, Cast Strikes: Iron Will
	 0x02, 0x55, 12000, Cast Strikes: Nimbleness
	 0x02, 0x56, 12000, Cast Strikes: Feet of Notorgo
	 0x02, 0x57, 12000, Cast Strikes: Fortitude
	 0x02, 0x58, 12000, Cast Strikes: Charisma
	 0x02, 0x59, 12000, Cast Strikes: Jack of Trades
	 0x02, 0x5E, 4800,  Cast Strikes: Recall
	 0x03, 0x00, 5000,  Extra Spell Points - Winter
	 0x03, 0x01, 5000,  Extra Spell Points - Spring
	 0x03, 0x02, 5000,  Extra Spell Points - Summer
	 0x03, 0x03, 5000,  Extra Spell Points - Fall
	 0x03, 0x04, 2000,  Extra Spell Points - New Moon
	 0x03, 0x05, 2000,  Extra Spell Points - Half Moon
	 0x03, 0x06, 2000,  Extra Spell Points - Full Moon
	 0x03, 0x07, 7000,  Extra Spell Points - Near Undead
	 0x03, 0x08, 9000,  Extra Spell Points - Near Daedra
	 0x03, 0x09, 9000,  Extra Spell Points - Near Humans
	 0x03, 0x0A, 10000, Extra Spell Points - Near Animals
	 0x04, 0x00, 8000,  Potent vs Undead
	 0x04, 0x01, 9000,  Potent vs Daedra
	 0x04, 0x02, 10000, Potent vs Humanoids
	 0x04, 0x03, 12000, Potent vs Animals
	 0x05, 0x00, 40000, Regen Health - All the Time
	 0x05, 0x01, 30000, Regen Health - Sunlight
	 0x05, 0x02, 30000, Regen Health - Darkness
	 0x06, 0x00, 20000, Vampiric - At Range
	 0x06, 0x01, 10000, Vampiric - When Strikes
	 0x07, 0x00,  4000, Increased Weight +25%
	 0x07, 0x01,  6000, Increased Weight +50%
	 0x08, -1,    9000, Repair Objects
	 0x09, -1,   15000, Absorbs Spells
	 0x0A, 0x00,  9000, Enhances Skill - Medical
	 0x0A, 0x01,  9000, Enhances Skill - Etiquette
	 0x0A, 0x02,  9000, Enhances Skill - Streetwise
	 0x0A, 0x03,  9000, Enhances Skill - Jumping
	 0x0A, 0x04,  9000, Enhances Skill - Orcish
	 0x0A, 0x05,  9000, Enhances Skill - Harpy
	 0x0A, 0x06,  9000, Enhances Skill - Giantish
	 0x0A, 0x07,  9000, Enhances Skill - Dragonish
	 0x0A, 0x08,  9000, Enhances Skill - Nymph
	 0x0A, 0x09,  9000, Enhances Skill - Daedric
	 0x0A, 0x0a,  9000, Enhances Skill - Spriggan
	 0x0A, 0x0b,  9000, Enhances Skill - Centaur
	 0x0A, 0x0c,  9000, Enhances Skill - Impish
	 0x0A, 0x0d,  9000, Enhances Skill - Lockpicking
	 0x0A, 0x0e,  9000, Enhances Skill - Mercantile
	 0x0A, 0x0f,  9000, Enhances Skill - PickPocket
	 0x0A, 0x10,  9000, Enhances Skill - Stealth
	 0x0A, 0x11,  9000, Enhances Skill - Swimming
	 0x0A, 0x12,  9000, Enhances Skill - Climbing
	 0x0A, 0x13,  9000, Enhances Skill - Backstabbing
	 0x0A, 0x14,  9000, Enhances Skill - Dodging
	 0x0A, 0x15,  9000, Enhances Skill - Running
	 0x0A, 0x16,  9000, Enhances Skill - Destruction
	 0x0A, 0x17,  9000, Enhances Skill - Restoration
	 0x0A, 0x18,  9000, Enhances Skill - Illusion
	 0x0A, 0x19,  9000, Enhances Skill - Alteration
	 0x0A, 0x1a,  9000, Enhances Skill - Thaumaturgy
	 0x0A, 0x1b,  9000, Enhances Skill - Mysticism
	 0x0A, 0x1c,  9000, Enhances Skill - Short Blade
	 0x0A, 0x1d,  9000, Enhances Skill - Long Blade
	 0x0A, 0x1e,  9000, Enhances Skill - Hand-to-Hand
	 0x0A, 0x1f,  9000, Enhances Skill - Axe
	 0x0A, 0x20,  9000, Enhances Skill - Blunt Weapon
	 0x0A, 0x21,  9000, Enhances Skill - Archery
	 0x0A, 0x22,  9000, Enhances Skill - Critical Strike
	 0x0B, -1,    1000, Feather Weight
	 0x0C, -1,    7000, Strengthens Armor
	 0x0D, 0x00, 5000,  Improves Hearing
	 0x0D, 0x01, 6000,  Improves Athleticism
	 0x0D, 0x02, 6000,  Improves Adrenaline Rush
	 0x0E, 0x00, 10000, Good Rep w/ Commoners
	 0x0E, 0x01, 10000, Good Rep w/ Merchants
	 0x0E, 0x02, 10000, Good Rep w/ Scholars
	 0x0E, 0x03, 10000, Good Rep w/ Nobility
	 0x0E, 0x04, 10000, Good Rep w/ Underworld
	 0x0E, 0x05, 50000, Good Rep w/ All
	 0x0F, 33, 250000,  Soul Bound: Ancient Lich
	 0x0F, 30, 100000,  Soul Bound: Ancient Vampire
	 0x0F,  8,   8000 , Soul Bound: Centaur
	 0x0F, 31, 800000,  Soul Bound: Daedra Lord
	 0x0F, 29, 155000,  Soul Bound: Daedra Seducer
	 0x0F, 27, 105000,  Soul Bound: Daedroth
	 0x0F, 40, 505000,  Soul Bound: Dragonling
	 0x0F, 39,  15000 , Soul Bound: Dreugh
	 0x0F, 36,  35000,  Soul Bound: Earth Atronach
	 0x0F, 35,  35000,  Soul Bound: Fire Atronach
	 0x0F, 26,  55000,  Soul Bound: Fire Daedra
	 0x0F, 37,  35000,  Soul Bound: Flesh Atronach
	 0x0F, 25,  55000,  Soul Bound: Frost Daedra
	 0x0F, 22,   8000 , Soul Bound: Gargoyle
	 0x0F, 16,   6000 , Soul Bound: Giant
	 0x0F,  3,   5000 , Soul Bound: Giant Bat
	 0x0F,  0,   5000 , Soul Bound: Giant Rat
	 0x0F, 20,   5000 , Soul Bound: Giant Scorpion
	 0x0F,  6,   5000 , Soul Bound: Giant Spider
	 0x0F, 18,  35000,  Soul Bound: Ghost
	 0x0F,  4,   5000 , Soul Bound: Grizzley Bear
	 0x0F, 13,   8000 , Soul Bound: Harpy
	 0x0F, 38,  35000,  Soul Bound: Ice Atronach
	 0x0F,  1,   6000 , Soul Bound: Imp
	 0x0F, 34,  15000 , Soul Bound: Lamia
	 0x0F, 32, 105000,  Soul Bound: Lich
	 0x0F, 19,  15000 , Soul Bound: Mummy
	 0x0F, 10,  15000 , Soul Bound: Nymph
	 0x0F,  7,   6000 , Soul Bound: Orc
	 0x0F, 12,   6000 , Soul Bound: Orc Sergeant
	 0x0F, 21,   8000 , Soul Bound: Orc Shaman
	 0x0F, 24,   6000 , Soul Bound: Orc Warlord
	 0x0F, 15,   5000 , Soul Bound: Skeletal Warrior
	 0x0F, 11,   5000 , Soul Bound: Slaughterfish
	 0x0F,  2,   6000 , Soul Bound: Spriggan
	 0x0F,  5,   5000 , Soul Bound: Tiger
	 0x0F, 14,   6000 , Soul Bound: Wereboar
	 0x0F,  9,   6000 , Soul Bound: Werewolf
	 0x0F, 23,  35000,  Soul Bound: Wraith
	 0x0F, 28,  75000,  Soul Bound: Vampire
	 0x0F, 11,   5000 , Soul Bound: Zombie
	   16,  0,      0,  Item Deterioates - All the Time
	   16,  1,      0,  Item Deterioates - In Sunlight
	   16,  2,      0,  Item Deterioates - Holy Places
	   17,  1,      0,  User Takes Dmg - in Sunlight
	   17,  1,      0,  User Takes Dmg - Holy Places
	   20,  0,      0,  Low Damage vs Undead
	   20,  1,      0,  Low Damage vs Deadra
	   20,  2,      0,  Low Damage vs Humans
	   20,  3,      0,  Low Damage vs Animals
	   21,  0,      0,  Health Leech - When Used
	   21,  1,      0,  Health Leech - Unless Used Daily
	   21,  2,      0,  Health Leech - Unless Used Weekly
	   22,  0,      0,  Bad Reactions - Humans
	   22,  1,	0,  Bad Reactions - Animals
	   22,  2,	0,  Bad Reactions - Daedra
	   23, -1,      0,  Extra Weight
	   24, -1,      0,  Weakens Armor
	   25,  0,      0,  Bad Rep - Commoners
	   25,  1,      0,  Bad Rep - Merchants
	   25,  2,      0,  Bad Rep - Scholars
	   25,  3,      0,  Bad Rep - Nobility
	   25,  4,      0,  Bad Rep - Underworld
	   25,  5,      0,  Bad Rep - All
	   26,  0, 100000,  Increase Persaonalilty?
	   26,  1, 100000,  Save vs Magic or Die
	   26,  2, 100000,  Drain Spell Points/Strength
	   26,  3, 100000,  Change into Lycanthrope
	   26,  4, 100000,  Summon Daedroth
	   26,  5, 100000,  Masque of Clavicus
	   26,  6, 100000,  Receive 30 Bonus Points
	   26,  7, 100000,  Attacker Receives Own Damage ??
	   26,  8, 100000,  Clone Target
	   26,  9, 100000,  Reusable Soul Gem ???
	   26, 21, 100000,  Open any lock ???
	0xFFFF,  0,  10000, Masque of Clavicus
	0xFFFF,  1,  10000, Mehrune's Razor
	0xFFFF,  2,  10000, Mace of Molag Bol ???
	0xFFFF,  3,  10000, Hircine Ring ???
	0xFFFF,  4,  10000, Sanguine Rose ???
	0xFFFF,  5,  10000, Ogmha Infinitum
	0xFFFF,  6,  10000, Wabbajack ???
	0xFFFF,  7,  10000, Ring of Namira
	0xFFFF,  8,  10000, Skull of Corruption ???
	0xFFFF,  9,  10000, Azura's Star
	0xFFFF, 10,  10000, Volendrung
	0xFFFF, 11,  10000, Warlocks Ring ???
	0xFFFF, 12,  10000, Auriel's Bow ???
	0xFFFF, 13,  10000, Necromancer's Amulet
	0xFFFF, 14,  10000, Chrysamere
	0xFFFF, 15,  10000, Lords Mail ???
	0xFFFF, 16,  10000, Staff of Magnus
	0xFFFF, 17,  10000, Ring of Khajiit ???
	0xFFFF, 18,  10000, Ebony Mail
	0xFFFF, 19,  10000, Auriels Shield ???
	0xFFFF, 20,  10000, Spell Breaker
	0xFFFF, 21,  10000, Skeleton's Key
	0xFFFF, 22,  10000, Ebony Blade
[end]


#
# Monster related data. Format,
#	<index>, <soul cost>, <name>
#
[monsters]
	 33, 250000, Ancient Lich
	 30, 100000, Ancient Vampire
	  8,   8000, Centaur
	 31, 800000, Daedra Lord
	 29, 155000, Daedra Seducer
	 27, 105000, Daedroth, or Lesser Daedra
	 40, 505000, Dragonling
	 39,  15000, Dreugh
	 36,  35000, Earth Atronach
	 35,  35000, Fire Atronach
	 26,  55000, Fire Daedra
	 37,  35000, Flesh Atronach
	 25,  55000, Frost Daedra
	 22,   8000, Gargoyle
	 16,   6000, Giant
	  3,   5000, Giant Bat
	  0,   5000, Giant Rat
	 20,   5000, Giant Scorpion
	  6,   5000, Giant Spider
	 18,  35000, Ghost
	  4,   5000, Grizzley Bear
	 13,   8000, Harpy
	 38,  35000, Ice Atronach
	  1,   6000, Imp
	 34,  15000, Lamia
	 32, 105000, Lich
	 19,  15000, Mummy
	 10,  15000, Nymph
	  7,   6000, Orc
	 12,   6000, Orc Sergeant
	 21,   8000, Orc Shaman
	 24,   6000, Orc Warlord
	 15,   5000, Skeletal Warrior
	 11,   5000, Slaughterfish
	  2,   6000, Spriggan
	  5,   5000, Tiger
	 14,   6000, Wereboar
	  9,   6000, Werewolf
	 23,  35000, Wraith
	 28,  75000, Vampire
	 11,   5000, Zombie
[end]
